SPRC180724,"YANTIAN, CHINA",,"CLEVELAND, OH","SAN PEDRO, CA",APLU,07/24/2018,7/31/2018,FAK (Straight load only),,EB18/1668,3637,4322,4322,5469
SPRC180724,"YANTIAN, CHINA",,"CLEVELAND, OH","SEATTLE, WA",APLU,07/24/2018,7/31/2018,FAK (Straight load only),,EB18/1668,3637,4322,4322,5469
SPRC180724,"NANSHA, CHINA",,"COLUMBUS, OH","SAN PEDRO, CA",APLU,07/24/2018,7/31/2018,FAK (Straight load only),,EB18/1668,3637,4322,4322,5469
SPRC180724,"HONG KONG, HONG KONG",,"COLUMBUS, OH","SAN PEDRO, CA",APLU,07/24/2018,7/31/2018,FAK (Straight load only),,EB18/1668,3637,4322,4322,5469
SPRC180724,"YANTIAN, CHINA",,"COLUMBUS, OH","SAN PEDRO, CA",APLU,07/24/2018,7/31/2018,FAK (Straight load only),,EB18/1668,3637,4322,4322,5469
SPRC180724,"YANTIAN, CHINA",,"COLUMBUS, OH","SEATTLE, WA",APLU,07/24/2018,7/31/2018,FAK (Straight load only),,EB18/1668,3637,4322,4322,5469
SPRC180724,"NANSHA, CHINA",,"DALLAS, TX","SAN PEDRO, CA",APLU,07/24/2018,7/31/2018,FAK (Straight load only),,EB18/1668,3382,4022,4022,5089
SPRC180724,"HONG KONG, HONG KONG",,"DALLAS, TX","SAN PEDRO, CA",APLU,07/24/2018,7/31/2018,FAK (Straight load only),,EB18/1668,3382,4022,4022,5089
SPRC180724,"YANTIAN, CHINA",,"DALLAS, TX","SAN PEDRO, CA",APLU,07/24/2018,7/31/2018,FAK (Straight load only),,EB18/1668,3382,4022,4022,5089
SPRC180724,"NANSHA, CHINA",,"DENVER, CO","SAN PEDRO, CA",APLU,07/24/2018,7/31/2018,FAK (Straight load only),,EB18/1668,3637,4322,4322,5469
SPRC180724,"HONG KONG, HONG KONG",,"DENVER, CO","SAN PEDRO, CA",APLU,07/24/2018,7/31/2018,FAK (Straight load only),,EB18/1668,3637,4322,4322,5469
SPRC180724,"YANTIAN, CHINA",,"DENVER, CO","SAN PEDRO, CA",APLU,07/24/2018,7/31/2018,FAK (Straight load only),,EB18/1668,3637,4322,4322,5469
SPRC180724,"NANSHA, CHINA",,"HOUSTON, TX","SAN PEDRO, CA",APLU,07/24/2018,7/31/2018,FAK (Straight load only),,EB18/1668,3e3,3572,3572,4520
SPRC180724,"HONG KONG, HONG KONG",,"HOUSTON, TX","SAN PEDRO, CA",APLU,07/24/2018,7/31/2018,FAK (Straight load only),,EB18/1668,3e3,3572,3572,4520
SPRC180724,"YANTIAN, CHINA",,"HOUSTON, TX","SAN PEDRO, CA",APLU,07/24/2018,7/31/2018,FAK (Straight load only),,EB18/1668,3e3,3572,3572,4520
SPRC180724,"NANSHA, CHINA",,"KANSAS CITY, KS","SAN PEDRO, CA",APLU,07/24/2018,7/31/2018,FAK (Straight load only),,EB18/1668,3382,4022,4022,5089
SPRC180724,"HONG KONG, HONG KONG",,"KANSAS CITY, KS","SAN PEDRO, CA",APLU,07/24/2018,7/31/2018,FAK (Straight load only),,EB18/1668,3382,4022,4022,5089
SPRC180724,"YANTIAN, CHINA",,"KANSAS CITY, KS","SAN PEDRO, CA",APLU,07/24/2018,7/31/2018,FAK (Straight load only),,EB18/1668,3382,4022,4022,5089
SPRC180724,"NANSHA, CHINA",,"LOUISVILLE, KY","SAN PEDRO, CA",APLU,07/24/2018,7/31/2018,FAK (Straight load only),,EB18/1668,3722,4422,4422,5596
SPRC180724,"HONG KONG, HONG KONG",,"LOUISVILLE, KY","SAN PEDRO, CA",APLU,07/24/2018,7/31/2018,FAK (Straight load only),,EB18/1668,3722,4422,4422,5596
SPRC180724,"YANTIAN, CHINA",,"LOUISVILLE, KY","SAN PEDRO, CA",APLU,07/24/2018,7/31/2018,FAK (Straight load only),,EB18/1668,3722,4422,4422,5596
SPRC180724,"YANTIAN, CHINA",,"LOUISVILLE, KY","SEATTLE, WA",APLU,07/24/2018,7/31/2018,FAK (Straight load only),,EB18/1668,3722,4422,4422,5596
SPRC180724,"YANTIAN, CHINA",,"LOUISVILLE, KY","VANCOUVER, CANADA",APLU,07/24/2018,7/31/2018,FAK (Straight load only),,EB18/1668,3732,4432,4432,5606
SPRC180724,"HONG KONG, HONG KONG",,"LOUISVILLE, KY","VANCOUVER, CANADA",APLU,07/24/2018,7/31/2018,FAK (Straight load only),,EB18/1668,3732,4432,4432,5606
SPRC180724,"NANSHA, CHINA",,"MEMPHIS, TN","SAN PEDRO, CA",APLU,07/24/2018,7/31/2018,FAK (Straight load only),,EB18/1668,3467,4122,4122,5216
SPRC180724,"HONG KONG, HONG KONG",,"MEMPHIS, TN","SAN PEDRO, CA",APLU,07/24/2018,7/31/2018,FAK (Straight load only),,EB18/1668,3467,4122,4122,5216
SPRC180724,"YANTIAN, CHINA",,"MEMPHIS, TN","SAN PEDRO, CA",APLU,07/24/2018,7/31/2018,FAK (Straight load only),,EB18/1668,3467,4122,4122,5216
SPRC180724,"YANTIAN, CHINA",,"MEMPHIS, TN","SEATTLE, WA",APLU,07/24/2018,7/31/2018,FAK (Straight load only),,EB18/1668,3467,4122,4122,5216
SPRC180724,"YANTIAN, CHINA",,"MEMPHIS, TN","VANCOUVER, CANADA",APLU,07/24/2018,7/31/2018,FAK (Straight load only),,EB18/1668,3477,4132,4132,5226
SPRC180724,"HONG KONG, HONG KONG",,"MEMPHIS, TN","VANCOUVER, CANADA",APLU,07/24/2018,7/31/2018,FAK (Straight load only),,EB18/1668,3477,4132,4132,5226
SPRC180724,"NANSHA, CHINA",,"NASHVILLE, TN","SAN PEDRO, CA",APLU,07/24/2018,7/31/2018,FAK (Straight load only),,EB18/1668,3722,4422,4422,5596
SPRC180724,"HONG KONG, HONG KONG",,"NASHVILLE, TN","SAN PEDRO, CA",APLU,07/24/2018,7/31/2018,FAK (Straight load only),,EB18/1668,3722,4422,4422,5596
SPRC180724,"YANTIAN, CHINA",,"NASHVILLE, TN","SAN PEDRO, CA",APLU,07/24/2018,7/31/2018,FAK (Straight load only),,EB18/1668,3722,4422,4422,5596
SPRC180724,"YANTIAN, CHINA",,"NASHVILLE, TN","SEATTLE, WA",APLU,07/24/2018,7/31/2018,FAK (Straight load only),,EB18/1668,3722,4422,4422,5596
SPRC180724,"YANTIAN, CHINA",,"NASHVILLE, TN","VANCOUVER, CANADA",APLU,07/24/2018,7/31/2018,FAK (Straight load only),,EB18/1668,3732,4432,4432,5606
SPRC180724,"HONG KONG, HONG KONG",,"NASHVILLE, TN","VANCOUVER, CANADA",APLU,07/24/2018,7/31/2018,FAK (Straight load only),,EB18/1668,3732,4432,4432,5606
SPRC180724,"NANSHA, CHINA",,"ROCHELLE, IL","SAN PEDRO, CA",APLU,07/24/2018,7/31/2018,FAK (Straight load only),,EB18/1668,3297,3922,3922,4963
SPRC180724,"HONG KONG, HONG KONG",,"ROCHELLE, IL","SAN PEDRO, CA",APLU,07/24/2018,7/31/2018,FAK (Straight load only),,EB18/1668,3297,3922,3922,4963
SPRC180724,"YANTIAN, CHINA",,"ROCHELLE, IL","SAN PEDRO, CA",APLU,07/24/2018,7/31/2018,FAK (Straight load only),,EB18/1668,3297,3922,3922,4963
SPRC180724,"YANTIAN, CHINA",,"ROCHELLE, IL","SEATTLE, WA",APLU,07/24/2018,7/31/2018,FAK (Straight load only),,EB18/1668,3297,3922,3922,4963
SPRC180724,"YANTIAN, CHINA",,"ROCHELLE, IL","VANCOUVER, CANADA",APLU,07/24/2018,7/31/2018,FAK (Straight load only),,EB18/1668,3307,3932,3932,4973
SPRC180724,"HONG KONG, HONG KONG",,"ROCHELLE, IL","VANCOUVER, CANADA",APLU,07/24/2018,7/31/2018,FAK (Straight load only),,EB18/1668,3307,3932,3932,4973
SPRC180724,"NANSHA, CHINA",,"SALT LAKE CITY, UT","SAN PEDRO, CA",APLU,07/24/2018,7/31/2018,FAK (Straight load only),,EB18/1668,3297,3922,3922,4963
SPRC180724,"HONG KONG, HONG KONG",,"SALT LAKE CITY, UT","SAN PEDRO, CA",APLU,07/24/2018,7/31/2018,FAK (Straight load only),,EB18/1668,3297,3922,3922,4963
SPRC180724,"YANTIAN, CHINA",,"SALT LAKE CITY, UT","SAN PEDRO, CA",APLU,07/24/2018,7/31/2018,FAK (Straight load only),,EB18/1668,3297,3922,3922,4963
SPRC180724,"NANSHA, CHINA",,"SAN ANTONIO, TX","SAN PEDRO, CA",APLU,07/24/2018,7/31/2018,FAK (Straight load only),,EB18/1668,3637,4322,4322,5469
SPRC180724,"HONG KONG, HONG KONG",,"SAN ANTONIO, TX","SAN PEDRO, CA",APLU,07/24/2018,7/31/2018,FAK (Straight load only),,EB18/1668,3637,4322,4322,5469
SPRC180724,"YANTIAN, CHINA",,"SAN ANTONIO, TX","SAN PEDRO, CA",APLU,07/24/2018,7/31/2018,FAK (Straight load only),,EB18/1668,3637,4322,4322,5469
SPRC180724,"NANSHA, CHINA",,"SANTA TERESA, NM","SAN PEDRO, CA",APLU,07/24/2018,7/31/2018,FAK (Straight load only),,EB18/1668,3297,3922,3922,4963
SPRC180724,"HONG KONG, HONG KONG",,"SANTA TERESA, NM","SAN PEDRO, CA",APLU,07/24/2018,7/31/2018,FAK (Straight load only),,EB18/1668,3297,3922,3922,4963
SPRC180724,"YANTIAN, CHINA",,"SANTA TERESA, NM","SAN PEDRO, CA",APLU,07/24/2018,7/31/2018,FAK (Straight load only),,EB18/1668,3297,3922,3922,4963
SPRC180724,"NANSHA, CHINA",,"ST LOUIS, MO","SAN PEDRO, CA",APLU,07/24/2018,7/31/2018,FAK (Straight load only),,EB18/1668,3467,4122,4122,5216
