"YANTIAN, CHINA",,"CINCINNATI, OH","SEATTLE, WA",21 ,Y/R,HLCU,7/23/2018,7/31/2018,3855,4330,4330,,,GDSM - Straight or mixed load (Excluding Garment),
"YANTIAN, CHINA",,"CLEVELAND, OH","TACOMA, WA",13 ,Y/R,HLCU,7/23/2018,7/31/2018,3855,4330,4330,,,GDSM - Straight or mixed load (Excluding Garment),
"HONG KONG, HONG KONG",,"CLEVELAND, OH","SEATTLE, WA",22 ,Y/R,HLCU,7/23/2018,7/31/2018,3855,4330,4330,,,GDSM - Straight or mixed load (Excluding Garment),
"YANTIAN, CHINA",,"CLEVELAND, OH","SEATTLE, WA",21 ,Y/R,HLCU,7/23/2018,7/31/2018,3855,4330,4330,,,GDSM - Straight or mixed load (Excluding Garment),
"YANTIAN, CHINA",,"COLUMBUS, OH","TACOMA, WA",13 ,Y/R,HLCU,7/23/2018,7/31/2018,3855,4330,4330,,,GDSM - Straight or mixed load (Excluding Garment),
"HONG KONG, HONG KONG",,"COLUMBUS, OH","SEATTLE, WA",22 ,Y/R,HLCU,7/23/2018,7/31/2018,3855,4330,4330,,,GDSM - Straight or mixed load (Excluding Garment),
"YANTIAN, CHINA",,"COLUMBUS, OH","SEATTLE, WA",21 ,Y/R,HLCU,7/23/2018,7/31/2018,3855,4330,4330,,,GDSM - Straight or mixed load (Excluding Garment),
"HONG KONG, HONG KONG",,"COUNCIL BLUFFS, IA","LOS ANGELES, CA",13 ,Y/R,HLCU,7/23/2018,7/31/2018,3430,3880,3880,,,GDSM - Straight or mixed load (Excluding Garment),
"HONG KONG, HONG KONG",,"COUNCIL BLUFFS, IA","LOS ANGELES, CA",15 ,Y/R,HLCU,7/23/2018,7/31/2018,3430,3880,3880,,,GDSM - Straight or mixed load (Excluding Garment),
"YANTIAN, CHINA",,"COUNCIL BLUFFS, IA","LOS ANGELES, CA",14 ,Y/R,HLCU,7/23/2018,7/31/2018,3430,3880,3880,,,GDSM - Straight or mixed load (Excluding Garment),
"HONG KONG, HONG KONG",,"COUNCIL BLUFFS, IA","LOS ANGELES, CA",14 ,Y/R,HLCU,7/23/2018,7/31/2018,3430,3880,3880,,,GDSM - Straight or mixed load (Excluding Garment),
"YANTIAN, CHINA",,"COUNCIL BLUFFS, IA","LOS ANGELES, CA",14 ,Y/R,HLCU,7/23/2018,7/31/2018,3430,3880,3880,,,GDSM - Straight or mixed load (Excluding Garment),
"YANTIAN, CHINA",,"COUNCIL BLUFFS, IA","TACOMA, WA",13 ,Y/R,HLCU,7/23/2018,7/31/2018,3225,3630,3630,,,GDSM - Straight or mixed load (Excluding Garment),
"HONG KONG, HONG KONG",,"COUNCIL BLUFFS, IA","SEATTLE, WA",22 ,Y/R,HLCU,7/23/2018,7/31/2018,3225,3630,3630,,,GDSM - Straight or mixed load (Excluding Garment),
"YANTIAN, CHINA",,"COUNCIL BLUFFS, IA","SEATTLE, WA",21 ,Y/R,HLCU,7/23/2018,7/31/2018,3225,3630,3630,,,GDSM - Straight or mixed load (Excluding Garment),
"HONG KONG, HONG KONG",,"DALLAS, TX","LOS ANGELES, CA",13 ,Y/R,HLCU,7/23/2018,7/31/2018,3790,4280,4280,,,GDSM - Straight or mixed load (Excluding Garment),
"HONG KONG, HONG KONG",,"DALLAS, TX","LOS ANGELES, CA",15 ,Y/R,HLCU,7/23/2018,7/31/2018,3790,4280,4280,,,GDSM - Straight or mixed load (Excluding Garment),
"YANTIAN, CHINA",,"DALLAS, TX","LOS ANGELES, CA",14 ,Y/R,HLCU,7/23/2018,7/31/2018,3790,4280,4280,,,GDSM - Straight or mixed load (Excluding Garment),
"HONG KONG, HONG KONG",,"DALLAS, TX","LOS ANGELES, CA",14 ,Y/R,HLCU,7/23/2018,7/31/2018,3790,4280,4280,,,GDSM - Straight or mixed load (Excluding Garment),
"YANTIAN, CHINA",,"DALLAS, TX","LOS ANGELES, CA",14 ,Y/R,HLCU,7/23/2018,7/31/2018,3790,4280,4280,,,GDSM - Straight or mixed load (Excluding Garment),
"HONG KONG, HONG KONG",,"DENVER, CO","OAKLAND, CA",18 ,Y/R,HLCU,7/23/2018,7/31/2018,4208,4723,4723,,,GDSM - Straight or mixed load (Excluding Garment),
"HONG KONG, HONG KONG",,"DENVER, CO","OAKLAND, CA",19 ,Y/R,HLCU,7/23/2018,7/31/2018,4208,4723,4723,,,GDSM - Straight or mixed load (Excluding Garment),
"YANTIAN, CHINA",,"DENVER, CO","OAKLAND, CA",18 ,Y/R,HLCU,7/23/2018,7/31/2018,4208,4723,4723,,,GDSM - Straight or mixed load (Excluding Garment),
"HONG KONG, HONG KONG",,"DENVER, CO","LOS ANGELES, CA",13 ,Y/R,HLCU,7/23/2018,7/31/2018,4420,4980,4980,,,GDSM - Straight or mixed load (Excluding Garment),
"HONG KONG, HONG KONG",,"DENVER, CO","LOS ANGELES, CA",15 ,Y/R,HLCU,7/23/2018,7/31/2018,4420,4980,4980,,,GDSM - Straight or mixed load (Excluding Garment),
"YANTIAN, CHINA",,"DENVER, CO","LOS ANGELES, CA",14 ,Y/R,HLCU,7/23/2018,7/31/2018,4420,4980,4980,,,GDSM - Straight or mixed load (Excluding Garment),
"HONG KONG, HONG KONG",,"DENVER, CO","LOS ANGELES, CA",14 ,Y/R,HLCU,7/23/2018,7/31/2018,4420,4980,4980,,,GDSM - Straight or mixed load (Excluding Garment),
"YANTIAN, CHINA",,"DENVER, CO","LOS ANGELES, CA",14 ,Y/R,HLCU,7/23/2018,7/31/2018,4420,4980,4980,,,GDSM - Straight or mixed load (Excluding Garment),
"YANTIAN, CHINA",,"DETROIT, MI","VANCOUVER, CANADA",15 ,Y/R,HLCU,7/23/2018,7/31/2018,3183,3587,3587,,,GDSM - Straight or mixed load (Excluding Garment),
"HONG KONG, HONG KONG",,"DETROIT, MI","VANCOUVER, CANADA",17 ,Y/R,HLCU,7/23/2018,7/31/2018,3183,3587,3587,,,GDSM - Straight or mixed load (Excluding Garment),
"YANTIAN, CHINA",,"DETROIT, MI","VANCOUVER, CANADA",16 ,Y/R,HLCU,7/23/2018,7/31/2018,3183,3587,3587,,,GDSM - Straight or mixed load (Excluding Garment),
"YANTIAN, CHINA",,"DETROIT, MI","TACOMA, WA",13 ,Y/R,HLCU,7/23/2018,7/31/2018,3765,4230,4230,,,GDSM - Straight or mixed load (Excluding Garment),
"HONG KONG, HONG KONG",,"DETROIT, MI","SEATTLE, WA",22 ,Y/R,HLCU,7/23/2018,7/31/2018,3765,4230,4230,,,GDSM - Straight or mixed load (Excluding Garment),
"YANTIAN, CHINA",,"DETROIT, MI","SEATTLE, WA",21 ,Y/R,HLCU,7/23/2018,7/31/2018,3765,4230,4230,,,GDSM - Straight or mixed load (Excluding Garment),
"YANTIAN, CHINA",,"EAST ST LOUIS, IL","TACOMA, WA",13 ,Y/R,HLCU,7/23/2018,7/31/2018,3315,3730,3730,,,GDSM - Straight or mixed load (Excluding Garment),
"HONG KONG, HONG KONG",,"EAST ST LOUIS, IL","SEATTLE, WA",22 ,Y/R,HLCU,7/23/2018,7/31/2018,3315,3730,3730,,,GDSM - Straight or mixed load (Excluding Garment),
"YANTIAN, CHINA",,"EAST ST LOUIS, IL","SEATTLE, WA",21 ,Y/R,HLCU,7/23/2018,7/31/2018,3315,3730,3730,,,GDSM - Straight or mixed load (Excluding Garment),
"HONG KONG, HONG KONG",,"EAST ST LOUIS, IL","LOS ANGELES, CA",13 ,Y/R,HLCU,7/23/2018,7/31/2018,3430,3880,3880,,,GDSM - Straight or mixed load (Excluding Garment),
"HONG KONG, HONG KONG",,"EAST ST LOUIS, IL","LOS ANGELES, CA",15 ,Y/R,HLCU,7/23/2018,7/31/2018,3430,3880,3880,,,GDSM - Straight or mixed load (Excluding Garment),
"YANTIAN, CHINA",,"EAST ST LOUIS, IL","LOS ANGELES, CA",14 ,Y/R,HLCU,7/23/2018,7/31/2018,3430,3880,3880,,,GDSM - Straight or mixed load (Excluding Garment),
"HONG KONG, HONG KONG",,"EAST ST LOUIS, IL","LOS ANGELES, CA",14 ,Y/R,HLCU,7/23/2018,7/31/2018,3430,3880,3880,,,GDSM - Straight or mixed load (Excluding Garment),
"YANTIAN, CHINA",,"EAST ST LOUIS, IL","LOS ANGELES, CA",14 ,Y/R,HLCU,7/23/2018,7/31/2018,3430,3880,3880,,,GDSM - Straight or mixed load (Excluding Garment),
"HONG KONG, HONG KONG",,"HOUSTON, TX","LOS ANGELES, CA",13 ,Y/R,HLCU,7/23/2018,7/31/2018,3340,3780,3780,,,GDSM - Straight or mixed load (Excluding Garment),
"HONG KONG, HONG KONG",,"HOUSTON, TX","LOS ANGELES, CA",15 ,Y/R,HLCU,7/23/2018,7/31/2018,3340,3780,3780,,,GDSM - Straight or mixed load (Excluding Garment),
"YANTIAN, CHINA",,"HOUSTON, TX","LOS ANGELES, CA",14 ,Y/R,HLCU,7/23/2018,7/31/2018,3340,3780,3780,,,GDSM - Straight or mixed load (Excluding Garment),
"HONG KONG, HONG KONG",,"HOUSTON, TX","LOS ANGELES, CA",14 ,Y/R,HLCU,7/23/2018,7/31/2018,3340,3780,3780,,,GDSM - Straight or mixed load (Excluding Garment),
"YANTIAN, CHINA",,"HOUSTON, TX","LOS ANGELES, CA",14 ,Y/R,HLCU,7/23/2018,7/31/2018,3340,3780,3780,,,GDSM - Straight or mixed load (Excluding Garment),
"YANTIAN, CHINA",,"INDIANAPOLIS, IN","VANCOUVER, CANADA",15 ,Y/R,HLCU,7/23/2018,7/31/2018,3408,3837,3837,,,GDSM - Straight or mixed load (Excluding Garment),
"HONG KONG, HONG KONG",,"INDIANAPOLIS, IN","VANCOUVER, CANADA",17 ,Y/R,HLCU,7/23/2018,7/31/2018,3408,3837,3837,,,GDSM - Straight or mixed load (Excluding Garment),
"YANTIAN, CHINA",,"INDIANAPOLIS, IN","VANCOUVER, CANADA",16 ,Y/R,HLCU,7/23/2018,7/31/2018,3408,3837,3837,,,GDSM - Straight or mixed load (Excluding Garment),
"YANTIAN, CHINA",,"KANSAS CITY, MO","TACOMA, WA",13 ,Y/R,HLCU,7/23/2018,7/31/2018,3225,3630,3630,,,GDSM - Straight or mixed load (Excluding Garment),
"HONG KONG, HONG KONG",,"KANSAS CITY, MO","SEATTLE, WA",22 ,Y/R,HLCU,7/23/2018,7/31/2018,3225,3630,3630,,,GDSM - Straight or mixed load (Excluding Garment),
"YANTIAN, CHINA",,"KANSAS CITY, MO","SEATTLE, WA",21 ,Y/R,HLCU,7/23/2018,7/31/2018,3225,3630,3630,,,GDSM - Straight or mixed load (Excluding Garment),
"HONG KONG, HONG KONG",,"KANSAS CITY, MO","LOS ANGELES, CA",13 ,Y/R,HLCU,7/23/2018,7/31/2018,3340,3780,3780,,,GDSM - Straight or mixed load (Excluding Garment),
"HONG KONG, HONG KONG",,"KANSAS CITY, MO","LOS ANGELES, CA",15 ,Y/R,HLCU,7/23/2018,7/31/2018,3340,3780,3780,,,GDSM - Straight or mixed load (Excluding Garment),
"YANTIAN, CHINA",,"KANSAS CITY, MO","LOS ANGELES, CA",14 ,Y/R,HLCU,7/23/2018,7/31/2018,3340,3780,3780,,,GDSM - Straight or mixed load (Excluding Garment),
"HONG KONG, HONG KONG",,"KANSAS CITY, MO","LOS ANGELES, CA",14 ,Y/R,HLCU,7/23/2018,7/31/2018,3340,3780,3780,,,GDSM - Straight or mixed load (Excluding Garment),
"YANTIAN, CHINA",,"KANSAS CITY, MO","LOS ANGELES, CA",14 ,Y/R,HLCU,7/23/2018,7/31/2018,3340,3780,3780,,,GDSM - Straight or mixed load (Excluding Garment),
"HONG KONG, HONG KONG",,"LAREDO, TX","LOS ANGELES, CA",13 ,Y/R,HLCU,7/23/2018,7/31/2018,4150,4680,4680,,,GDSM - Straight or mixed load (Excluding Garment),
"HONG KONG, HONG KONG",,"LAREDO, TX","LOS ANGELES, CA",15 ,Y/R,HLCU,7/23/2018,7/31/2018,4150,4680,4680,,,GDSM - Straight or mixed load (Excluding Garment),
"YANTIAN, CHINA",,"LAREDO, TX","LOS ANGELES, CA",14 ,Y/R,HLCU,7/23/2018,7/31/2018,4150,4680,4680,,,GDSM - Straight or mixed load (Excluding Garment),
"HONG KONG, HONG KONG",,"LAREDO, TX","LOS ANGELES, CA",14 ,Y/R,HLCU,7/23/2018,7/31/2018,4150,4680,4680,,,GDSM - Straight or mixed load (Excluding Garment),
"YANTIAN, CHINA",,"LAREDO, TX","LOS ANGELES, CA",14 ,Y/R,HLCU,7/23/2018,7/31/2018,4150,4680,4680,,,GDSM - Straight or mixed load (Excluding Garment),
"HONG KONG, HONG KONG",,"MARION, AR","LOS ANGELES, CA",13 ,Y/R,HLCU,7/23/2018,7/31/2018,4060,4580,4580,,,GDSM - Straight or mixed load (Excluding Garment),
"HONG KONG, HONG KONG",,"MARION, AR","LOS ANGELES, CA",15 ,Y/R,HLCU,7/23/2018,7/31/2018,4060,4580,4580,,,GDSM - Straight or mixed load (Excluding Garment),
"YANTIAN, CHINA",,"MARION, AR","LOS ANGELES, CA",14 ,Y/R,HLCU,7/23/2018,7/31/2018,4060,4580,4580,,,GDSM - Straight or mixed load (Excluding Garment),
"HONG KONG, HONG KONG",,"MARION, AR","LOS ANGELES, CA",14 ,Y/R,HLCU,7/23/2018,7/31/2018,4060,4580,4580,,,GDSM - Straight or mixed load (Excluding Garment),
"YANTIAN, CHINA",,"MARION, AR","LOS ANGELES, CA",14 ,Y/R,HLCU,7/23/2018,7/31/2018,4060,4580,4580,,,GDSM - Straight or mixed load (Excluding Garment),
"YANTIAN, CHINA",,"MINNEAPOLIS, MN","VANCOUVER, CANADA",15 ,Y/R,HLCU,7/23/2018,7/31/2018,2868,3237,3237,,,GDSM - Straight or mixed load (Excluding Garment),
"HONG KONG, HONG KONG",,"MINNEAPOLIS, MN","VANCOUVER, CANADA",17 ,Y/R,HLCU,7/23/2018,7/31/2018,2868,3237,3237,,,GDSM - Straight or mixed load (Excluding Garment),
"YANTIAN, CHINA",,"MINNEAPOLIS, MN","VANCOUVER, CANADA",16 ,Y/R,HLCU,7/23/2018,7/31/2018,2868,3237,3237,,,GDSM - Straight or mixed load (Excluding Garment),
"YANTIAN, CHINA",,"ST PAUL, MN","TACOMA, WA",13 ,Y/R,HLCU,7/23/2018,7/31/2018,3765,4230,4230,,,GDSM - Straight or mixed load (Excluding Garment),
"HONG KONG, HONG KONG",,"ST PAUL, MN","SEATTLE, WA",22 ,Y/R,HLCU,7/23/2018,7/31/2018,3765,4230,4230,,,GDSM - Straight or mixed load (Excluding Garment),
"YANTIAN, CHINA",,"ST PAUL, MN","SEATTLE, WA",21 ,Y/R,HLCU,7/23/2018,7/31/2018,3765,4230,4230,,,GDSM - Straight or mixed load (Excluding Garment),
"HONG KONG, HONG KONG",,"NEW ORLEANS, LA","LOS ANGELES, CA",13 ,Y/R,HLCU,7/23/2018,7/31/2018,3160,3580,3580,,,GDSM - Straight or mixed load (Excluding Garment),
"HONG KONG, HONG KONG",,"NEW ORLEANS, LA","LOS ANGELES, CA",15 ,Y/R,HLCU,7/23/2018,7/31/2018,3160,3580,3580,,,GDSM - Straight or mixed load (Excluding Garment),
"YANTIAN, CHINA",,"NEW ORLEANS, LA","LOS ANGELES, CA",14 ,Y/R,HLCU,7/23/2018,7/31/2018,3160,3580,3580,,,GDSM - Straight or mixed load (Excluding Garment),
"HONG KONG, HONG KONG",,"NEW ORLEANS, LA","LOS ANGELES, CA",14 ,Y/R,HLCU,7/23/2018,7/31/2018,3160,3580,3580,,,GDSM - Straight or mixed load (Excluding Garment),
"YANTIAN, CHINA",,"NEW ORLEANS, LA","LOS ANGELES, CA",14 ,Y/R,HLCU,7/23/2018,7/31/2018,3160,3580,3580,,,GDSM - Straight or mixed load (Excluding Garment),
"YANTIAN, CHINA",,"PORTLAND, OR","TACOMA, WA",13 ,Y/R,HLCU,7/23/2018,7/31/2018,1965,2230,2230,,,GDSM - Straight or mixed load (Excluding Garment),
"HONG KONG, HONG KONG",,"PORTLAND, OR","SEATTLE, WA",22 ,Y/R,HLCU,7/23/2018,7/31/2018,1965,2230,2230,,,GDSM - Straight or mixed load (Excluding Garment),
"YANTIAN, CHINA",,"PORTLAND, OR","SEATTLE, WA",21 ,Y/R,HLCU,7/23/2018,7/31/2018,1965,2230,2230,,,GDSM - Straight or mixed load (Excluding Garment),
"HONG KONG, HONG KONG",,"SALT LAKE CITY, UT","OAKLAND, CA",18 ,Y/R,HLCU,7/23/2018,7/31/2018,3128,3523,3523,,,GDSM - Straight or mixed load (Excluding Garment),
"HONG KONG, HONG KONG",,"SALT LAKE CITY, UT","OAKLAND, CA",19 ,Y/R,HLCU,7/23/2018,7/31/2018,3128,3523,3523,,,GDSM - Straight or mixed load (Excluding Garment),
"YANTIAN, CHINA",,"SALT LAKE CITY, UT","OAKLAND, CA",18 ,Y/R,HLCU,7/23/2018,7/31/2018,3128,3523,3523,,,GDSM - Straight or mixed load (Excluding Garment),
"HONG KONG, HONG KONG",,"SALT LAKE CITY, UT","LOS ANGELES, CA",13 ,Y/R,HLCU,7/23/2018,7/31/2018,3340,3780,3780,,,GDSM - Straight or mixed load (Excluding Garment),
"HONG KONG, HONG KONG",,"SALT LAKE CITY, UT","LOS ANGELES, CA",15 ,Y/R,HLCU,7/23/2018,7/31/2018,3340,3780,3780,,,GDSM - Straight or mixed load (Excluding Garment),
"YANTIAN, CHINA",,"SALT LAKE CITY, UT","LOS ANGELES, CA",14 ,Y/R,HLCU,7/23/2018,7/31/2018,3340,3780,3780,,,GDSM - Straight or mixed load (Excluding Garment),
"HONG KONG, HONG KONG",,"SALT LAKE CITY, UT","LOS ANGELES, CA",14 ,Y/R,HLCU,7/23/2018,7/31/2018,3340,3780,3780,,,GDSM - Straight or mixed load (Excluding Garment),
"YANTIAN, CHINA",,"SALT LAKE CITY, UT","LOS ANGELES, CA",14 ,Y/R,HLCU,7/23/2018,7/31/2018,3340,3780,3780,,,GDSM - Straight or mixed load (Excluding Garment),
"HONG KONG, HONG KONG",,"SANTA TERESA, NM","LOS ANGELES, CA",13 ,Y/R,HLCU,7/23/2018,7/31/2018,4060,4580,4580,,,GDSM - Straight or mixed load (Excluding Garment),
"HONG KONG, HONG KONG",,"SANTA TERESA, NM","LOS ANGELES, CA",15 ,Y/R,HLCU,7/23/2018,7/31/2018,4060,4580,4580,,,GDSM - Straight or mixed load (Excluding Garment),
"YANTIAN, CHINA",,"SANTA TERESA, NM","LOS ANGELES, CA",14 ,Y/R,HLCU,7/23/2018,7/31/2018,4060,4580,4580,,,GDSM - Straight or mixed load (Excluding Garment),
"HONG KONG, HONG KONG",,"SANTA TERESA, NM","LOS ANGELES, CA",14 ,Y/R,HLCU,7/23/2018,7/31/2018,4060,4580,4580,,,GDSM - Straight or mixed load (Excluding Garment),
"YANTIAN, CHINA",,"SANTA TERESA, NM","LOS ANGELES, CA",14 ,Y/R,HLCU,7/23/2018,7/31/2018,4060,4580,4580,,,GDSM - Straight or mixed load (Excluding Garment),
"HONG KONG, HONG KONG",,"ATLANTA, GA","SAVANNAH, GA",28 ,Y/R,HLCU,7/23/2018,7/31/2018,2730,3080,3080,,,GDSM - Straight or mixed load (Excluding Garment),
"YANTIAN, CHINA",,"ATLANTA, GA","SAVANNAH, GA",27 ,Y/R,HLCU,7/23/2018,7/31/2018,2730,3080,3080,,,GDSM - Straight or mixed load (Excluding Garment),
"HONG KONG, HONG KONG",,"ATLANTA, GA","SAVANNAH, GA",36 ,Y/R,HLCU,7/23/2018,7/31/2018,2730,3080,3080,,,GDSM - Straight or mixed load (Excluding Garment),
"YANTIAN, CHINA",,"ATLANTA, GA","SAVANNAH, GA",34 ,Y/R,HLCU,7/23/2018,7/31/2018,2730,3080,3080,,,GDSM - Straight or mixed load (Excluding Garment),
"HONG KONG, HONG KONG",,"BALTIMORE, MD","NORFOLK, VA",32 ,Y/R,HLCU,7/23/2018,7/31/2018,2999,3379,3379,,,GDSM - Straight or mixed load (Excluding Garment),
"YANTIAN, CHINA",,"BALTIMORE, MD","NORFOLK, VA",31 ,Y/R,HLCU,7/23/2018,7/31/2018,2999,3379,3379,,,GDSM - Straight or mixed load (Excluding Garment),
"HONG KONG, HONG KONG",,"BALTIMORE, MD","NORFOLK, VA",33 ,Y/R,HLCU,7/23/2018,7/31/2018,2999,3379,3379,,,GDSM - Straight or mixed load (Excluding Garment),
"YANTIAN, CHINA",,"BALTIMORE, MD","NORFOLK, VA",31 ,Y/R,HLCU,7/23/2018,7/31/2018,2999,3379,3379,,,GDSM - Straight or mixed load (Excluding Garment),
"HONG KONG, HONG KONG",,"BIRMINGHAM, AL","SAVANNAH, GA",28 ,Y/R,HLCU,7/23/2018,7/31/2018,2910,3280,3280,,,GDSM - Straight or mixed load (Excluding Garment),
"YANTIAN, CHINA",,"BIRMINGHAM, AL","SAVANNAH, GA",27 ,Y/R,HLCU,7/23/2018,7/31/2018,2910,3280,3280,,,GDSM - Straight or mixed load (Excluding Garment),
"HONG KONG, HONG KONG",,"BIRMINGHAM, AL","SAVANNAH, GA",36 ,Y/R,HLCU,7/23/2018,7/31/2018,2910,3280,3280,,,GDSM - Straight or mixed load (Excluding Garment),
"YANTIAN, CHINA",,"BIRMINGHAM, AL","SAVANNAH, GA",34 ,Y/R,HLCU,7/23/2018,7/31/2018,2910,3280,3280,,,GDSM - Straight or mixed load (Excluding Garment),
"HONG KONG, HONG KONG",,"BIRMINGHAM, AL","CHARLESTON, SC",39 ,Y/R,HLCU,7/23/2018,7/31/2018,2910,3280,3280,,,GDSM - Straight or mixed load (Excluding Garment),
"YANTIAN, CHINA",,"BIRMINGHAM, AL","CHARLESTON, SC",37 ,Y/R,HLCU,7/23/2018,7/31/2018,2910,3280,3280,,,GDSM - Straight or mixed load (Excluding Garment),
"HONG KONG, HONG KONG",,"CHARLOTTE, NC","SAVANNAH, GA",28 ,Y/R,HLCU,7/23/2018,7/31/2018,2775,3130,3130,,,GDSM - Straight or mixed load (Excluding Garment),
"YANTIAN, CHINA",,"CHARLOTTE, NC","SAVANNAH, GA",27 ,Y/R,HLCU,7/23/2018,7/31/2018,2775,3130,3130,,,GDSM - Straight or mixed load (Excluding Garment),
"HONG KONG, HONG KONG",,"CHARLOTTE, NC","SAVANNAH, GA",36 ,Y/R,HLCU,7/23/2018,7/31/2018,2775,3130,3130,,,GDSM - Straight or mixed load (Excluding Garment),
"YANTIAN, CHINA",,"CHARLOTTE, NC","SAVANNAH, GA",34 ,Y/R,HLCU,7/23/2018,7/31/2018,2775,3130,3130,,,GDSM - Straight or mixed load (Excluding Garment),
"HONG KONG, HONG KONG",,"CHARLOTTE, NC","CHARLESTON, SC",39 ,Y/R,HLCU,7/23/2018,7/31/2018,2775,3130,3130,,,GDSM - Straight or mixed load (Excluding Garment),
"YANTIAN, CHINA",,"CHARLOTTE, NC","CHARLESTON, SC",37 ,Y/R,HLCU,7/23/2018,7/31/2018,2775,3130,3130,,,GDSM - Straight or mixed load (Excluding Garment),
"HONG KONG, HONG KONG",,"CHICAGO, IL","NEW YORK, NY",30 ,Y/R,HLCU,7/23/2018,7/31/2018,3448,3878,3878,,,GDSM - Straight or mixed load (Excluding Garment),
"YANTIAN, CHINA",,"CHICAGO, IL","NEW YORK, NY",28 ,Y/R,HLCU,7/23/2018,7/31/2018,3448,3878,3878,,,GDSM - Straight or mixed load (Excluding Garment),
"HONG KONG, HONG KONG",,"CHICAGO, IL","NORFOLK, VA",32 ,Y/R,HLCU,7/23/2018,7/31/2018,3449,3879,3879,,,GDSM - Straight or mixed load (Excluding Garment),
"YANTIAN, CHINA",,"CHICAGO, IL","NORFOLK, VA",31 ,Y/R,HLCU,7/23/2018,7/31/2018,3449,3879,3879,,,GDSM - Straight or mixed load (Excluding Garment),
"HONG KONG, HONG KONG",,"CHICAGO, IL","NORFOLK, VA",33 ,Y/R,HLCU,7/23/2018,7/31/2018,3449,3879,3879,,,GDSM - Straight or mixed load (Excluding Garment),
"YANTIAN, CHINA",,"CHICAGO, IL","NORFOLK, VA",31 ,Y/R,HLCU,7/23/2018,7/31/2018,3449,3879,3879,,,GDSM - Straight or mixed load (Excluding Garment),
"HONG KONG, HONG KONG",,"CINCINNATI, OH","NEW YORK, NY",30 ,Y/R,HLCU,7/23/2018,7/31/2018,3358,3778,3778,,,GDSM - Straight or mixed load (Excluding Garment),
"YANTIAN, CHINA",,"CINCINNATI, OH","NEW YORK, NY",28 ,Y/R,HLCU,7/23/2018,7/31/2018,3358,3778,3778,,,GDSM - Straight or mixed load (Excluding Garment),
"HONG KONG, HONG KONG",,"CINCINNATI, OH","NORFOLK, VA",32 ,Y/R,HLCU,7/23/2018,7/31/2018,3359,3779,3779,,,GDSM - Straight or mixed load (Excluding Garment),
"YANTIAN, CHINA",,"CINCINNATI, OH","NORFOLK, VA",31 ,Y/R,HLCU,7/23/2018,7/31/2018,3359,3779,3779,,,GDSM - Straight or mixed load (Excluding Garment),
"HONG KONG, HONG KONG",,"CINCINNATI, OH","NORFOLK, VA",33 ,Y/R,HLCU,7/23/2018,7/31/2018,3359,3779,3779,,,GDSM - Straight or mixed load (Excluding Garment),
"YANTIAN, CHINA",,"CINCINNATI, OH","NORFOLK, VA",31 ,Y/R,HLCU,7/23/2018,7/31/2018,3359,3779,3779,,,GDSM - Straight or mixed load (Excluding Garment),
"HONG KONG, HONG KONG",,"CLEVELAND, OH","NEW YORK, NY",30 ,Y/R,HLCU,7/23/2018,7/31/2018,3358,3778,3778,,,GDSM - Straight or mixed load (Excluding Garment),
"YANTIAN, CHINA",,"CLEVELAND, OH","NEW YORK, NY",28 ,Y/R,HLCU,7/23/2018,7/31/2018,3358,3778,3778,,,GDSM - Straight or mixed load (Excluding Garment),
"HONG KONG, HONG KONG",,"CLEVELAND, OH","NORFOLK, VA",32 ,Y/R,HLCU,7/23/2018,7/31/2018,3359,3779,3779,,,GDSM - Straight or mixed load (Excluding Garment),
"YANTIAN, CHINA",,"CLEVELAND, OH","NORFOLK, VA",31 ,Y/R,HLCU,7/23/2018,7/31/2018,3359,3779,3779,,,GDSM - Straight or mixed load (Excluding Garment),
"HONG KONG, HONG KONG",,"CLEVELAND, OH","NORFOLK, VA",33 ,Y/R,HLCU,7/23/2018,7/31/2018,3359,3779,3779,,,GDSM - Straight or mixed load (Excluding Garment),
"YANTIAN, CHINA",,"CLEVELAND, OH","NORFOLK, VA",31 ,Y/R,HLCU,7/23/2018,7/31/2018,3359,3779,3779,,,GDSM - Straight or mixed load (Excluding Garment),
"HONG KONG, HONG KONG",,"COLUMBUS, OH","NEW YORK, NY",30 ,Y/R,HLCU,7/23/2018,7/31/2018,3358,3778,3778,,,GDSM - Straight or mixed load (Excluding Garment),
"YANTIAN, CHINA",,"COLUMBUS, OH","NEW YORK, NY",28 ,Y/R,HLCU,7/23/2018,7/31/2018,3358,3778,3778,,,GDSM - Straight or mixed load (Excluding Garment),
"HONG KONG, HONG KONG",,"COLUMBUS, OH","NORFOLK, VA",32 ,Y/R,HLCU,7/23/2018,7/31/2018,3359,3779,3779,,,GDSM - Straight or mixed load (Excluding Garment),
"YANTIAN, CHINA",,"COLUMBUS, OH","NORFOLK, VA",31 ,Y/R,HLCU,7/23/2018,7/31/2018,3359,3779,3779,,,GDSM - Straight or mixed load (Excluding Garment),
"HONG KONG, HONG KONG",,"COLUMBUS, OH","NORFOLK, VA",33 ,Y/R,HLCU,7/23/2018,7/31/2018,3359,3779,3779,,,GDSM - Straight or mixed load (Excluding Garment),
"YANTIAN, CHINA",,"COLUMBUS, OH","NORFOLK, VA",31 ,Y/R,HLCU,7/23/2018,7/31/2018,3359,3779,3779,,,GDSM - Straight or mixed load (Excluding Garment),
